from_city;from_country;from_aeroport;to_city;to_country;to_aeroport;days;depTime;arrTime;flight;aircraft;travelTime
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-06;2019-01-09;;21:40;23:50;VN4007*;320;2H10M
HongKong;SAR; HKG;Manado;Indonesia; MDC;2018-11-01;2019-01-31;1235;5;7;11:15;14:05;VN4270*
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;1235;5;7;15:05;16:05;VN4271*
Hue;Vietnam; HUI;Manado;Indonesia; MDC;2018-11-01;2018-11-12;12;4567;14:55;16:10;VN1547;321
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2018-11-09;12;456;21:05;22:20;VN1544;321
Kaohsiung;Taiwan; KHH;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;18:40;21:55;CI9586*;321;2H15M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;08:40;10:25;CI9587*;321;2H45M
KualaLumpur;Malaysia; KUL;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;15:25;19:45;VN681;321;3H20M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;19:30;21:40;VN680;321;3H10M
Kunming;China; KMG;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;17:40;22:35;MU2566;738;3H55M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;13:40;16:40;MU2565;738;4H0M
London;United Kingdom; LHR;Manado;Indonesia; MDC;2018-11-27;2019-01-01;13;3;56;01:05;07:15;VN55
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-27;2019-01-31;13;3;56;11:00;05:20+1;VN54
LuangPrabang;Lao People's; LPQ;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;19:10;20:30;VN2905*;AT7;1H20M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-03;2018-11-03;;19:25;20:25;VN930;321;1H0M
Macau;SAR; MFM;Manado;Indonesia; MDC;2018-11-03;2018-11-03;;19:25;20:25;VN930;321;1H0M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-03;2018-11-03;;19:25;20:25;VN930;321;1H0M
Moscow;Russian Federation; DME;Manado;Indonesia; MDC;2018-11-01;2018-12-29;35;5;7;10:45;17:00;VN65
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;19:00;07:55+1;VN64
Moscow;Russian Federation; SVO;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;10:45;17:10;SU291;77W;10H25M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;20:10;09:10+1;SU290;77W;9H0M
Mumbai;India; BOM;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;20:10;09:10+1;SU290;77W;9H0M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;20:10;09:10+1;SU290;77W;9H0M
Nagoya;Japan; NGO;Manado;Indonesia; MDC;2018-12-02;2019-01-30;124;4;6;00:25;06:30;VN346
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-01-01;2019-01-31;35;5;7;10:15;14:05;VN347
Nairobi;Kenya; NBO;Manado;Indonesia; MDC;2018-01-01;2019-01-31;35;5;7;10:15;14:05;VN347
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-01-01;2019-01-31;35;5;7;10:15;14:05;VN347
Nanjing;China; NKG;Manado;Indonesia; MDC;2018-01-01;2019-01-31;35;5;7;10:15;14:05;VN347
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-01-01;2019-01-31;35;5;7;10:15;14:05;VN347
Nanning;China; NNG;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;17:40;19:40;MU2566;738;1H0M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;16:35;16:40;MU2565;738;1H5M
NhaTrang;Vietnam; CXR;Manado;Indonesia; MDC;2018-11-13;2018-11-13;;12:50;14:45;VN1563;321;1H55M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-08;2018-11-08;;16:45;18:40;VN1565;321;1H55M
Osaka;Japan; KIX;Manado;Indonesia; MDC;2018-11-01;2019-01-31;235;5;7;01:45;08:15;VN4292*
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;22:15;00:40+1;VN4293*
Paris;France; CDG;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;23:55;07:00+1;AF5097*;359;13H5M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;13:10;06:30+1;AF5096*;359;11H20M
Penang;Malaysia; PEN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;13:10;06:30+1;AF5096*;359;11H20M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;13:10;06:30+1;AF5096*;359;11H20M
PhnomPenh;Cambodia; PNH;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:35;13:00;VN921;321;3H25M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;17:30;20:50;VN920;321;3H20M
PhuQuocIsland;Vietnam; PQC;Manado;Indonesia; MDC;2018-01-04;2019-01-04;;16:55;19:05;VN1231;321;2H10M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-01-04;2019-01-04;;19:45;21:50;VN1230;321;2H5M
Pleiku;Vietnam; PXU;Manado;Indonesia; MDC;2018-11-25;2018-11-25;;16:40;18:15;VN1613;321;1H35M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-25;2018-11-25;;19:00;20:30;VN1612;321;1H30M
QuiNhon;Vietnam; UIH;Manado;Indonesia; MDC;2018-01-01;2019-01-31;;14:00;15:35;VN1625;321;1H35M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-10;2018-11-10;;18:30;20:00;VN1624;321;1H30M
Seoul;Korea; ICN;Manado;Indonesia; MDC;2018-01-01;2019-01-31;;15:00;21:15;KE484;333;4H15M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;19:40;23:10;KE5767*;738;5H30M
Shanghai;China; PVG;Manado;Indonesia; MDC;2018-11-01;2018-12-31;;10:20;14:15;VN530;EQV;2H55M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-01-01;2019-01-31;;15:25;18:15;VN531;359;3H50M
Shenzhen;China; SZX;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;16:10;18:55;CZ8470;321;1H45M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;14:20;15:10;CZ8469;321;1H50M
SiemReap;Cambodia; REP;Manado;Indonesia; MDC;2018-11-14;2018-12-03;2;45;17:50;19:40;VN835;321
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-03;2018-11-03;;13:00;16:20;VN931;321;3H20M
Singapore;Singapore; SIN;Manado;Indonesia; MDC;2018-11-02;2018-11-02;;10:55;15:25;GA9607*;321;3H30M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-02;2018-11-02;;16:25;18:40;GA9606*;321;3H15M
Sydney;Australia; SYD;Manado;Indonesia; MDC;2018-11-02;2018-11-27;13;3;6;23:45;13:15+1;VN787
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-12-01;2019-01-30;24;4;7;15:15;20:40;VN786
Taipei;Taiwan; TPE;Manado;Indonesia; MDC;2018-11-04;2018-11-04;;11:35;15:10;CI792;359;2H35M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;15:30;17:40;CI793;738;3H10M
Tamky;Vietnam; VCL;Manado;Indonesia; MDC;2018-01-01;2019-01-31;;07:20;08:50;VN1641;321;1H30M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-01-01;2019-01-31;;09:30;10:55;VN1640;321;1H25M
Tokyo;Japan; HND;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;15:40;22:15;VN3358*;EQV;4H35M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-01-01;2019-01-31;;16:35;20:50;VN385;359;6H15M
Tokyo;Japan; NRT;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;00:25;07:00;VN310;359;4H35M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-12-01;2019-01-31;;10:00;14:25;VN311;359;6H25M
TuyHoa;Vietnam; TBB;Manado;Indonesia; MDC;2018-11-25;2018-11-25;;12:00;13:45;VN1651;321;1H45M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-25;2018-11-25;;14:25;16:05;VN1650;321;1H40M
Vienna;Austria; VIE;Manado;Indonesia; MDC;2018-11-25;2018-11-25;;14:25;16:05;VN1650;321;1H40M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-25;2018-11-25;;14:25;16:05;VN1650;321;1H40M
Vientiane;Lao People's; VTE;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:35;10:50;VN921;321;1H15M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;19:40;20:50;VN920;321;1H10M
VinhCity;Vietnam; VII;Manado;Indonesia; MDC;2018-11-11;2018-11-11;;19:05;19:55;VN1715;321;0H50M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-11;2018-11-11;;20:35;21:25;VN1714;321;0H50M
Yangon;Myanmar; RGN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;16:30;18:00;VN957;321;2H0M
Hanoi;Vietnam; HAN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;18:55;21:20;VN956;321;1H55M
Kunming;China; KMG;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;18:55;21:20;VN956;321;1H55M
Hanzhong;China; HZG;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;18:55;21:20;VN956;321;1H55M
Shenzhen;China; SZX;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;20:20;22:40;CZ3676;320;2H20M
Hanzhong;China; HZG;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;16:50;19:30;CZ3675;320;2H40M
Yinchuan;China; INC;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;16:50;19:30;CZ3675;320;2H40M
Hanzhong;China; HZG;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;16:50;19:30;CZ3675;320;2H40M
Lilongwe;Malawi; LLW;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;16:50;19:30;CZ3675;320;2H40M
Harare;Zimbabwe; HRE;Manado;Indonesia; MDC;2018-11-04;2019-01-27;;16:50;19:30;CZ3675;320;2H40M
Lusaka;Zambia; LUN;Manado;Indonesia; MDC;2018-11-02;2019-01-30;134;34;67;16:30;17:35;KQ704
Harare;Zimbabwe; HRE;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:55;11:00;KQ706;EQV;1H5M
Nairobi;Kenya; NBO;Manado;Indonesia; MDC;2018-11-02;2019-01-30;134;34;67;16:30;22:00;KQ704
Harare;Zimbabwe; HRE;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;07:15;11:00;KQ706;EQV;4H45M
Windhoek;Namibia; WDH;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;07:15;11:00;KQ706;EQV;4H45M
Harare;Zimbabwe; HRE;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;07:15;11:00;KQ706;EQV;4H45M
Beijing;China; PEK;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;13:55;16:20;CZ6658;321;2H25M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;22:20;00:25+1;CZ6202;EQV;2H5M
Guilin;China; KWL;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;10:25;17:05;MF8021;738;6H40M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;08:05;14:25;CZ3265
Guiyang;China; KWE;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;15:00;22:45;CZ6170;EQV;7H45M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;07:30;13:40;CZ6169;73Q;6H10M
Hefei;China; HFE;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;16:20;19:30;CZ3666
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-03;2019-01-29;3;7;20:45;23:45;MU9688;320
Heihe;China; HEK;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;12:25;13:50;MU5613;320;1H25M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;14:35;15:50;MU5614;320;1H15M
Hohhot;China; HET;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;18:15;20:30;MF8028;738;2H15M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;14:15;16:35;MF8027;738;2H20M
Jiagedaqi;China; JGD;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;11:10;12:35;MU2467;320;1H25M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;13:25;14:40;MU2468;320;1H15M
Jiamusi;China; JMU;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;17:33;20:03;CZ33;TRN;2H30M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;05:18;07:46;CZ32;TRN;2H28M
Jiansanjiang;China; JSJ;Manado;Indonesia; MDC;2018-11-03;2019-01-26;;16:25;17:55;CZ6265;320;1H30M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;18:55;20:15;CZ6266;320;1H20M
Jinan;China; TNA;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;18:55;20:15;CZ6266;320;1H20M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;18:55;20:15;CZ6266;320;1H20M
Jining;China; JNG;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;17:40;20:35;MU9174*;EQV;2H55M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;13:55;16:35;MU9173*;EQV;2H40M
Khabarovsk;Russian Federation; KHV;Manado;Indonesia; MDC;2018-01-07;2019-01-28;;21:20;01:00+1;SU5457;319;1H40M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-01-07;2019-01-28;;20:35;20:15;SU5456;319;1H40M
Kunming;China; KMG;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;15:45;22:45;MU5824
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;08:20;14:45;MU5823
Lanzhou;China; LHW;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;08:20;14:45;MU5823
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;08:20;14:45;MU5823
Lianyungang;China; LYG;Manado;Indonesia; MDC;2018-11-08;2019-01-31;;20:00;22:20;MF8052;738;2H20M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-07;2019-01-30;;15:50;18:05;MF8051;738;2H15M
Mianyang;China; MIG;Manado;Indonesia; MDC;2018-11-07;2019-01-30;;15:50;18:05;MF8051;738;2H15M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-07;2019-01-30;;15:50;18:05;MF8051;738;2H15M
Mohe;China; OHE;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;13:55;15:40;CZ6279
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;16:40;18:10;CZ6280
Nanchang;China; KHN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:50;15:10;MU5447;320;5H20M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;16:10;21:45;MU5448;320;5H35M
Nanjing;China; NKG;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;16:25;19:30;CZ6392
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;21:05;23:45;MF8067;738;2H40M
Nanning;China; NNG;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;15:30;22:35;CZ6318;73Q;7H5M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;12;456;15:30;22:15;MU2420;320
NhaTrang;Vietnam; CXR;Manado;Indonesia; MDC;2018-12-03;2019-01-28;;20:50;02:00+1;VN871;321;6H10M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-12-03;2019-01-28;;13:15;19:50;VN870;321;5H35M
Niigata;Japan; KIJ;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;08:05;11:15;CZ615
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;12:15;13:35;CZ616
Ningbo;China; NGB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;12:15;13:35;CZ616
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;12:15;13:35;CZ616
Ordos;China; DSN;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;15:45;18:30;MU5822
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;12:00;14:45;MU5821
Osaka;Japan; KIX;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;08:05;12:05;CZ631
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;13:05;15:15;CZ632
Qingdao;China; TAO;Manado;Indonesia; MDC;2018-11-01;2019-01-31;1;34567;12:00;14:10;CZ6235;321
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;23:25;01:30+1;CZ6236;321;2H5M
QionghaiHainan;China; BAR;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;23:25;01:30+1;CZ6236;321;2H5M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;23:25;01:30+1;CZ6236;321;2H5M
Quanzhou;China; JJN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;18:00;23:55;MF8098;738;5H55M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;11:40;17:10;MF8097;738;5H30M
Rizhao;China; RIZ;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;09:35;12:10;CZ8739
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;21:00;23:20;CZ8740
Sanya;China; SYX;Manado;Indonesia; MDC;2018-11-02;2019-01-30;4;6;17:05;01:30+1;CZ6722;320
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;09:05;16:20;CZ6721
Seoul;Korea; ICN;Manado;Indonesia; MDC;2018-11-02;2019-01-28;2;6;14:35;17:50;CZ683;321
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-04;2019-01-30;1415:5019:10CZ6833212H20M04Nov-30Jan1;4;15:50;19:10;CZ683;321
Shanghai;China; PVG;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:15;13:55;MU5616;320;4H40M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;17:40;23:10;MU9174*;EQV;5H30M
Shanghai;China; SHA;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;18:15;23:25;MU5144
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;11:10;17:05;MU5143
Shangrao;China; SQD;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;15:45;19:25;MU5824
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;11:15;14:45;MU5823
Shantou;China; SWA;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;17:25;01:05+1;MU2174;320;7H40M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:10;16:30;MU2173;320;7H20M
Shenzhen;China; SZX;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:30;16:15;CZ3743;321;6H45M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;17:15;23:55;CZ3744;321;6H40M
Shijiazhuang;China; SJW;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;17:15;23:55;CZ3744;321;6H40M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;17:15;23:55;CZ3744;321;6H40M
Taipei;Taiwan; TPE;Manado;Indonesia; MDC;2018-11-01;2019-01-31;123;56;08:00;11:30;CZ3009;321
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;123;56;12:30;16:10;CZ3010;321
Tianjin;China; TSN;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;18:15;20:20;MU5144
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;15:05;17:05;MU5143
Tokyo;Japan; NRT;Manado;Indonesia; MDC;2018-11-04;2019-01-30;1;4;08:00;11:50;CZ6085;321
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-04;2019-01-30;1;4;12:50;14:40;CZ6086;321
Tongliao;China; TGO;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;20:30;21:50;MU9548*
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;18:20;19:30;MU9547*
Urumqi;China; URC;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;18:20;19:30;MU9547*
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;18:20;19:30;MU9547*
Vladivostok;Russian Federation; VVO;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;18:20;19:30;MU9547*
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;18:20;19:30;MU9547*
Weihai;China; WEH;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;12:00;13:50;CZ6263
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;21:20;23:15;CZ6264
Wenzhou;China; WNZ;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;14:50;19:55;MU9470*
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;08:25;13:35;MU9469*
Wuhan;China; WUH;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;08:10;11:45;CZ6277;321;3H35M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;10:00;15:40;MU2537;73H;5H40M
Wuxi;China; WUX;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;12:35;17:20;MU2702;320;4H45M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;07:20;11:35;MU2701;320;4H15M
Xiamen;China; XMN;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;10:15;16:10;CZ6259
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;06:30;12:40;MF8063
Xian;China; XIY;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;13:05;18:05;MU2212;320;5H0M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;07:20;11:55;MU2211;320;4H35M
Xuzhou;China; XUZ;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;07:20;11:55;MU2211;320;4H35M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;07:20;11:55;MU2211;320;4H35M
Yancheng;China; YNZ;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;13:55;16:50;MF8094
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;10:10;12:40;MF8093
Yantai;China; YNT;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:50;11:55;MU5447;320;2H5M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;21:10;23:20;CZ6262
Yichun;China; LDS;Manado;Indonesia; MDC;2018-11-06;2019-01-29;;13:55;15:15;CZ6267;EQV;1H20M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;35;5;7;17:10;18:15;CZ6268
Yinchuan;China; INC;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:05;12:15;CZ6269;EQV;3H10M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;20:45;23:25;CZ6270;EQV;2H40M
Yingkou;China; YKH;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:15;11:00;MU5616;320;1H45M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;20:50;22:30;MU5615;320;1H40M
Yulin;China; UYN;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;13:05;16:00;MU2212;320;2H55M
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-01;2019-01-31;;09:15;11:55;MU2211;320;2H40M
Yuncheng;China; YCU;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;17:05;20:30;CZ6722
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;13:15;16:20;CZ6721
Yuzhno;Russian Federation; UUS;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;13:15;16:20;CZ6721
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;13:15;16:20;CZ6721
Zhangjiajie;China; DYG;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;13:15;16:20;CZ6721
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;24;4;6;13:15;16:20;CZ6721
Zhengzhou;China; CGO;Manado;Indonesia; MDC;2018-11-01;2019-01-31;135;3;5;7;17:00;20:15
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;22:00;00:50+1;CZ6256
Zhuhai;China; ZUH;Manado;Indonesia; MDC;2018-11-02;2019-01-30;124;4;6;16:25;23:05;CZ6392
Harbin;China; HRB;Manado;Indonesia; MDC;2018-11-04;2019-01-30;12;4;12:20;19:00;MU2785;320
Minneapolis/StPaulMN;United; MSP;Manado;Indonesia; MDC;2018-01-19;2019-01-20;1;7;15:30;18:52;DL5297;CR9
HarlingenTX;United States of; HRL;Manado;Indonesia; MDC;2018-01-21;2019-01-31;123;567;16:16;19:38;DL5297;CR9
Minneapolis/StPaulMN;United; MSP;Manado;Indonesia; MDC;2018-01-21;2019-01-31;123;567;16:16;19:38;DL5297;CR9
HarrisburgPA;United States of; MDT;Manado;Indonesia; MDC;2018-01-21;2019-01-31;123;567;16:16;19:38;DL5297;CR9
MontgomeryAI;United States of; MGM;Manado;Indonesia; MDC;2018-01-21;2019-01-31;123;567;16:16;19:38;DL5297;CR9
HarrisburgPA;United States of; MDT;Manado;Indonesia; MDC;2018-01-21;2019-01-31;123;567;16:16;19:38;DL5297;CR9
NashvilleTN;United States of; BNA;Manado;Indonesia; MDC;2018-01-21;2019-01-31;123;567;16:16;19:38;DL5297;CR9
HarrisburgPA;United States of; MDT;Manado;Indonesia; MDC;2018-01-21;2019-01-31;123;567;16:16;19:38;DL5297;CR9
SanJoseCA;United States of; SJC;Manado;Indonesia; MDC;2018-01-21;2019-01-31;123;567;16:16;19:38;DL5297;CR9
HarrisburgPA;United States of; MDT;Manado;Indonesia; MDC;2018-01-21;2019-01-31;123;567;16:16;19:38;DL5297;CR9
