PersonId;Type;Abbr;LoyaltyId
27692;Basic;SU;690303862
27693;Basic;SU;992519909
27694;Elite;FB;220872900
27694;Elite+;SU;740005316
27694;Elite;DT;80825557
27695;Elite;DT;97127011
27696;Basic;KE;272568916
27697;Basic;SU;532120175
27697;Basic;KE;278770008
27698;Basic;SU;751985367
27699;Basic;KE;866919456
27700;Basic;KE;920579523
27700;Elite+;DT;491382699
27700;Basic;FB;446378671
27701;Elite;KE;234492824
27701;Basic;DT;201363547
27701;Elite+;SU;360937541
27702;Basic;FB;83681548
27702;Elite+;SU;385642740
27702;Elite;DT;432523473
27703;Basic;DT;143378135
27705;Elite;FB;841750922
27706;Basic;KE;21438857
27706;Elite;DT;806115456
27706;Elite+;SU;690075718
27708;Basic;DT;797653583
27709;Elite;FB;928783222
27710;Elite;KE;184113998
27710;Elite;DT;226744570
27711;Basic;KE;222688650
27712;Elite;DT;688204770
27713;Elite+;DT;18882517
27713;Elite+;FB;572147006
27714;Basic;KE;976879965
27715;Elite;DT;317786921
27717;Elite;SU;922409520
27717;Elite;FB;859293608
27717;Elite+;KE;680864475
27718;Elite+;FB;744355054
27719;Elite+;FB;992140641
27719;Elite;DT;662650008
27720;Elite;DT;62070997
27721;Elite;KE;38621366
27721;Basic;DT;156408490
27723;Basic;SU;206902317
27724;Basic;KE;528608168
27725;Basic;SU;653123498
27726;Basic;DT;313594875
27727;Basic;DT;454228662
27727;Elite+;KE;188624585
27727;Elite;SU;880226445
27729;Elite;KE;136942554
27730;Elite+;DT;722449461
27730;Basic;SU;448129231
27731;Basic;SU;525077102
27732;Elite;DT;642771400
27733;Basic;DT;867279608
27734;Basic;FB;337229859
27734;Basic;DT;990363962
27736;Elite;KE;30729059
27736;Basic;SU;682946021
27737;Basic;DT;767114900
27737;Elite+;KE;96334367
27738;Basic;KE;935884980
27741;Elite;KE;549224036
27741;Elite;FB;299823056
27741;Basic;SU;509435905
27742;Elite+;FB;864135011
27743;Elite+;DT;874063908
27744;Basic;SU;435973447
27745;Elite;SU;34420177
27746;Elite+;FB;9910914
27748;Elite+;FB;543119227
27749;Basic;KE;31572412
27750;Basic;DT;683045069
27752;Elite;SU;650769510
27753;Elite+;KE;35700890
27754;Elite;FB;239167956
27755;Elite;SU;55608555
27757;Basic;KE;555829968
27758;Basic;FB;992962152
27758;Basic;DT;766264981
27759;Elite;DT;233526116
27760;Elite+;KE;86183439
27761;Elite;SU;602008609
27763;Basic;KE;61094744
27764;Basic;KE;881523616
27765;Basic;KE;573430866
27765;Basic;SU;737962550
27765;Basic;DT;475790911
27765;Elite;FB;314960234
27766;Elite;KE;182418052
27767;Elite;KE;87466044
27768;Elite+;DT;963288451
27769;Basic;DT;584750949
27769;Elite;KE;665213630
27770;Elite+;FB;795652815
27771;Elite;SU;494506159
27772;Elite+;FB;864238304
27772;Basic;KE;88890833
27772;Elite;SU;193937034
27772;Elite+;DT;215274865
27773;Elite;DT;253107918
27773;Basic;SU;48978317
27774;Elite+;DT;190918667
27774;Elite+;SU;351869056
27774;Elite;KE;7255155
27775;Elite+;KE;542204745
27776;Elite+;DT;805830047
27776;Basic;FB;743521309
27776;Elite+;KE;667490454
27777;Elite+;FB;569419578
27778;Elite+;KE;947408523
27778;Basic;DT;216974395
27779;Elite+;FB;374361025
27781;Elite;KE;884796260
27782;Basic;FB;842263710
27782;Basic;DT;833035403
27783;Elite;DT;297853958
27784;Elite+;SU;807251203
27787;Basic;KE;154500644
27788;Elite;KE;564129756
27790;Elite+;SU;60147279
27792;Elite;FB;351470766
27793;Elite;SU;105606276
27794;Basic;SU;15593600
27795;Elite+;SU;676136346
27796;Elite+;SU;927975817
27797;Elite;DT;272043870
27798;Elite;SU;778562164
27798;Basic;KE;408505588
27798;Basic;DT;190428507
27799;Elite+;DT;178170240
27801;Basic;SU;966807129
27801;Elite+;KE;633334295
27801;Elite+;FB;959578989
27803;Elite+;FB;833846185
27803;Elite;SU;703691108
27803;Elite+;KE;36319776
27804;Elite+;DT;241002428
27804;Basic;SU;985683366
27804;Elite;KE;612548228
27804;Basic;FB;690303159
27805;Elite;SU;754420176
27805;Elite;DT;285579355
27807;Basic;FB;577787918
27808;Elite;FB;679989463
27808;Elite;SU;458363628
27808;Basic;DT;899100981
27810;Basic;FB;89491044
27811;Elite+;SU;782606702
27812;Basic;FB;653752678
27813;Basic;DT;352120366
27814;Basic;DT;696839419
27815;Elite;KE;325880151
27816;Basic;FB;894079540
27817;Basic;SU;369643842
27817;Basic;FB;558249394
27817;Elite;DT;178811054
27818;Elite;FB;805340966
27819;Basic;KE;880736802
27819;Elite;SU;168188120
27820;Elite+;KE;307866149
27820;Elite+;DT;797949897
27820;Elite+;FB;123389651
27821;Basic;DT;124179701
27822;Elite+;KE;950715240
27823;Elite+;FB;711728392
27824;Elite+;DT;934455549
27824;Basic;SU;7649657
27825;Elite+;DT;754521417
27825;Basic;FB;131478689
27828;Elite;FB;421935247
27828;Elite;KE;46867253
27830;Basic;KE;618787979
27831;Elite;KE;912577682
27832;Basic;KE;131350439
27833;Elite+;KE;936670842
27834;Basic;KE;393469806
27836;Elite;FB;427962243
27836;Basic;KE;39379062
27837;Basic;KE;717359843
27838;Basic;KE;773814992
27839;Elite+;KE;74213770
27840;Elite;FB;976531209
27840;Basic;SU;426096553
27840;Elite+;KE;510562824
27841;Basic;FB;116279994
27841;Elite;KE;773000358
27842;Elite+;DT;708547062
27842;Basic;SU;523303583
27843;Elite;FB;150218839
27844;Basic;SU;919299530
27845;Elite+;KE;223313290
27846;Elite;KE;955657292
27846;Elite;FB;66114356
27847;Elite+;FB;637264226
27847;Basic;DT;63246963
27847;Elite+;SU;617648646
27848;Elite;KE;316581442
27849;Elite;FB;489511173
27850;Basic;SU;396226897
27851;Elite+;DT;795059748
27852;Basic;DT;460690480
27852;Elite;FB;788466472
27852;Basic;KE;932349160
27852;Basic;SU;728105543
27854;Elite;FB;382563660
27855;Basic;KE;465844650
27855;Basic;DT;431928890
27856;Elite+;SU;937187346
27857;Basic;KE;63889508
27858;Basic;DT;940616264
27858;Elite+;FB;960657663
27859;Elite+;KE;859733151
27862;Elite;SU;120038926
27862;Elite;DT;401360102
27863;Basic;DT;637711123
27864;Elite;DT;623541227
27865;Basic;FB;542824968
27866;Elite;DT;512106844
27867;Elite+;SU;876050164
27868;Basic;FB;617175214
27869;Elite;FB;537536153
27869;Basic;DT;492340436
27869;Basic;KE;717090441
27869;Basic;SU;418028087
27870;Elite;KE;93629725
27871;Basic;SU;998091079
27872;Elite+;FB;580016376
27873;Elite;DT;462469804
27873;Elite;FB;859560957
27873;Elite;KE;370708010
27873;Elite;SU;585289042
27874;Elite+;FB;988118522
27875;Basic;DT;519759419
27876;Elite+;FB;954895137
27876;Basic;KE;300413947
27877;Elite;SU;441335813
27878;Elite+;KE;657343690
27879;Basic;FB;252071347
27879;Elite;KE;866315762
27879;Basic;SU;915816934
27880;Elite+;KE;120292357
27880;Elite+;DT;592692430
27880;Elite;SU;291382788
27881;Basic;FB;614146979
27882;Elite;DT;405595001
27883;Elite;DT;293837908
27884;Elite;KE;980551247
27886;Elite;FB;159842916
27886;Elite+;SU;551579773
27887;Elite;SU;982475654
27888;Basic;DT;583783696
27889;Basic;FB;448279360
27890;Elite+;DT;389723646
27891;Elite+;KE;598617443
27891;Elite;SU;35135329
27892;Basic;SU;490052184
27892;Basic;DT;739518958
27892;Elite;KE;49882077
27892;Basic;FB;371734349
27893;Elite+;SU;446717544
27894;Elite;FB;80908701
27895;Basic;FB;618064190
27896;Basic;FB;794134087
27897;Elite;DT;750961553
27898;Elite+;FB;382860597
27898;Elite;SU;858221973
27900;Elite;DT;763907471
27901;Elite+;KE;602683645
27902;Basic;DT;580148462
27903;Basic;FB;302979034
27903;Basic;KE;611487361
27904;Elite;DT;486022845
27904;Elite+;SU;281943621
27904;Elite+;FB;35532664
27905;Elite;KE;219550162
27906;Basic;KE;168172257
27907;Elite;KE;707483844
27907;Elite;DT;984942606
27908;Elite;KE;736004876
27908;Basic;FB;142315704
27909;Elite+;KE;293540063
27909;Basic;SU;952525769
27910;Elite+;FB;279806897
27910;Basic;KE;905832374
27912;Basic;SU;893984853
27913;Basic;DT;305177896
27914;Basic;KE;58883181
27914;Basic;DT;946893255
27915;Elite+;KE;515436135
27916;Elite;FB;420292190
27918;Basic;DT;761959505
27919;Elite+;DT;873506941
27919;Elite;KE;804433495
27920;Elite+;FB;277230547
27921;Basic;FB;718424531
27922;Basic;SU;984629319
27922;Elite;DT;253594565
27923;Basic;KE;15401571
27924;Elite+;FB;3513018
27925;Elite;SU;768123619
27926;Elite+;KE;281004844
27927;Elite;SU;375078685
27927;Elite+;DT;859329802
27928;Elite;KE;255777234
27929;Elite+;SU;513997589
27929;Elite+;KE;230470117
27929;Elite+;FB;614809727
27930;Basic;DT;661584194
27931;Basic;FB;601510668
27932;Elite+;SU;678066493
27932;Elite+;FB;51635296
27932;Elite;DT;629529969
27933;Elite+;KE;756922953
27934;Basic;DT;144907013
27935;Elite;SU;203747253
27936;Elite;SU;25162731
27937;Elite;SU;220651920
27937;Elite;DT;20242190
27937;Elite+;KE;782669684
27938;Elite+;SU;63265138
27939;Elite;DT;224856163
27940;Elite+;KE;827306105
27940;Basic;DT;597160738
27941;Elite+;FB;893334230
27942;Elite+;SU;424320875
27943;Basic;FB;20541743
27946;Elite;KE;998464091
27946;Basic;FB;197650649
27947;Basic;SU;72245992
27947;Elite;FB;488480000
27947;Elite+;DT;188206125
27948;Basic;FB;566961095
27948;Elite+;KE;183364176
27949;Basic;DT;810707667
27950;Elite+;DT;172338934
27952;Basic;SU;827518865
27954;Basic;SU;324007889
27955;Basic;SU;673148303
27955;Elite;FB;241172032
27955;Basic;DT;608902036
27955;Elite+;KE;144905042
27956;Elite+;FB;835149542
27956;Elite+;KE;957046000
27957;Elite;KE;247473625
27958;Basic;SU;874522648
27958;Elite+;KE;916944326
27959;Elite;KE;800773204
27960;Elite;FB;131710691
27961;Elite+;SU;807678549
27963;Elite+;FB;992972751
27964;Elite+;SU;424511413
27965;Elite;DT;570915915
27966;Basic;KE;867565517
27967;Elite+;SU;625868180
27968;Elite+;SU;275443778
27968;Basic;DT;218287765
27968;Elite;KE;330674589
27968;Elite;FB;12179171
27969;Elite;DT;692442544
27969;Elite;FB;269691870
27969;Basic;SU;238947331
27969;Basic;KE;889935593
27972;Elite+;FB;574255796
27973;Basic;DT;194738176
27974;Basic;DT;885637445
27974;Basic;KE;18650494
27974;Elite+;SU;552216710
27975;Elite+;DT;680883753
27975;Elite;FB;624687831
27978;Basic;KE;955931620
27978;Elite+;DT;280933847
27979;Elite+;FB;684640903
27979;Elite+;DT;352230950
27979;Basic;KE;944400567
27980;Basic;SU;24003886
27981;Elite+;SU;158005657
27981;Elite+;FB;573916461
27984;Elite;DT;197772159
27985;Basic;DT;785238866
27986;Basic;SU;993793726
27987;Basic;DT;561414262
27987;Elite;KE;875668477
27988;Elite;DT;452558231
27989;Elite+;FB;965088539
27989;Elite+;DT;787563905
27990;Basic;FB;87111889
27990;Basic;KE;334122296
27991;Elite;FB;156901449
27992;Elite;FB;369586164
27993;Basic;FB;33674601
27994;Basic;KE;157943331
27995;Elite+;DT;369897771
27996;Elite+;SU;285109059
27998;Elite;SU;358649290
27998;Elite+;KE;482314408
27999;Elite;KE;818296922
28001;Elite;SU;671795092
28001;Basic;KE;372645170
28001;Elite;FB;429694188
28002;Basic;KE;539860473
28003;Basic;KE;465360083
28003;Elite;SU;381749920
28004;Basic;KE;482377609
28005;Basic;SU;587551367
28006;Basic;KE;386967933
28006;Elite;DT;430954325
28007;Elite;DT;198967553
28008;Basic;SU;274484196
28009;Basic;FB;82941298
28011;Elite+;KE;321169374
28012;Basic;FB;828181890
28012;Elite;DT;486424016
28012;Basic;KE;728444960
28014;Basic;FB;856538552
28015;Elite;KE;649081479
28016;Elite;KE;233371675
28017;Elite+;DT;788124471
28018;Elite+;FB;867234399
28019;Elite+;FB;73753918
28020;Basic;FB;327347031
28021;Elite+;DT;570732867
28022;Elite+;FB;60948393
28023;Elite;FB;750558161
28023;Basic;DT;115979111
28025;Basic;SU;842350368
28025;Basic;FB;919377190
28026;Basic;DT;95030675
28027;Elite;DT;81002737
28028;Basic;SU;827571816
28029;Elite+;FB;750002828
28029;Basic;SU;220639662
28030;Elite;DT;625391043
28031;Elite;KE;96163013
28032;Elite;KE;694654256
28033;Elite+;SU;887393365
28034;Elite;FB;279922063
28034;Basic;KE;189510753
28034;Basic;SU;672192944
28035;Basic;SU;138259155
28036;Elite+;FB;203407485
28037;Elite;DT;467878715
28037;Basic;KE;606660615
28038;Elite+;FB;438093944
28038;Elite+;SU;630348351
28038;Elite;KE;113266569
28039;Elite;FB;637485108
28040;Elite+;KE;118572664
28040;Elite;SU;160031136
28040;Basic;DT;415580327
28041;Basic;SU;667289995
28041;Elite+;FB;335180228
28041;Elite+;DT;319989975
28042;Basic;SU;146104400
28043;Elite+;FB;316494759
28044;Basic;SU;113013699
28045;Elite+;FB;221715261
28046;Elite+;SU;898458136
28047;Elite;KE;713721567
28048;Basic;DT;561647868
28048;Basic;FB;955858326
28048;Elite;SU;111886195
28048;Basic;KE;906148433
28050;Elite+;KE;744887447
28051;Elite+;FB;594509607
28052;Elite;KE;166760793
28052;Elite;SU;16326050
28053;Elite+;DT;30183873
28054;Basic;SU;599932417
28055;Elite;SU;821936843
28056;Elite+;FB;965195688
28058;Basic;FB;198100769
28059;Elite+;KE;677994169
28059;Elite+;DT;25747935
28059;Elite+;FB;223024418
28060;Elite;DT;75989754
28060;Elite+;SU;705627721
28061;Elite;FB;374426052
28063;Elite;FB;416877671
28064;Elite+;DT;161791630
28064;Elite+;KE;772147934
28064;Elite;FB;556878386
28064;Elite+;SU;167827678
28065;Elite+;SU;507369034
28066;Elite;FB;695735833
28069;Elite;DT;526636692
28070;Elite+;SU;20951331
28070;Basic;KE;936775660
28070;Elite+;FB;639214088
28072;Elite+;SU;234567612
28073;Elite+;KE;211886458
28074;Elite+;FB;661060295
28074;Elite;SU;185398870
28074;Elite;DT;331342537
28076;Elite;FB;597776278
28077;Elite;DT;446868972
28078;Basic;FB;600783334
28080;Basic;DT;140080691
28081;Elite;DT;182554397
28082;Elite+;KE;660799800
28082;Elite;SU;950060105
28083;Elite+;DT;674549031
28084;Basic;FB;26576633
28084;Elite+;KE;255379601
28085;Elite;FB;425678562
28085;Elite+;KE;462188811
28086;Elite+;SU;858746367
28086;Elite+;KE;783955688
28087;Elite+;SU;333083151
28087;Basic;FB;116135204
28088;Elite+;KE;631940774
28089;Basic;SU;458768447
28090;Elite+;DT;875682158
28090;Elite;SU;128744199
28090;Basic;FB;404008265
28091;Elite+;KE;693846525
28091;Elite;SU;735253587
28092;Elite;KE;802106853
28093;Basic;SU;57824950
28093;Elite+;DT;240467141
28093;Elite;FB;422222187
28094;Basic;DT;82633406
28095;Elite;DT;667387122
28096;Elite+;DT;451731291
28097;Elite;KE;172032171
28098;Elite+;DT;295700037
28099;Elite;KE;112034666
28100;Elite;FB;215370818
28101;Basic;FB;920869031
28102;Elite+;FB;38350637
28103;Elite+;FB;273966912
28103;Elite;KE;370572813
28104;Elite+;SU;683170848
28104;Basic;KE;1310675
28104;Elite+;DT;428598948
28105;Basic;SU;263591285
28106;Elite+;SU;808528328
28106;Elite;FB;875524741
28107;Elite+;DT;809678187
28108;Elite+;DT;267484874
28108;Elite;KE;882973598
28109;Elite;FB;612777156
28110;Elite+;DT;662392485
28110;Elite+;FB;65654429
28111;Elite;SU;469406560
28113;Basic;KE;361325224
28113;Elite;FB;239068861
28114;Basic;DT;431703428
28115;Basic;KE;924264848
28115;Elite+;FB;115499323
28116;Basic;DT;869637979
28116;Elite;SU;764398179
28116;Elite+;FB;866737486
28117;Elite+;KE;468789987
28117;Elite+;DT;987852526
28117;Basic;SU;533987642
28117;Elite+;FB;817642667
28118;Elite;DT;961302886
28119;Elite+;DT;540350568
28120;Elite;KE;652195416
28120;Basic;DT;761938572
28121;Elite;KE;657822514
28122;Basic;SU;93283048
28122;Elite+;KE;543805548
28122;Basic;FB;437897465
28123;Basic;SU;2586252
28123;Basic;FB;328150483
28123;Elite;KE;971403784
28124;Elite;SU;958704238
28125;Basic;DT;848460309
28126;Elite;DT;577640902
28127;Elite+;SU;697729419
28129;Elite+;FB;413783210
28129;Elite+;KE;925380980
28129;Elite+;SU;805081746
28129;Elite+;DT;327818466
28130;Elite+;DT;163950911
28130;Basic;FB;608555572
28130;Elite;SU;273255390
28132;Elite+;SU;872660201
28132;Elite;FB;715366738
28132;Basic;DT;415679148
28133;Elite;KE;886436548
28134;Elite+;KE;66225577
28137;Elite+;SU;858915267
28137;Basic;FB;447805899
28138;Basic;FB;208208670
28139;Basic;KE;118973251
28140;Basic;SU;612854545
28142;Elite+;KE;484526225
28142;Basic;FB;120535024
28143;Elite;DT;232231293
28143;Elite+;FB;81967947
28144;Basic;FB;312676315
28144;Basic;DT;886407630
28144;Basic;SU;771123244
28144;Elite;KE;95912883
28145;Elite+;SU;275446645
28145;Basic;KE;729817880
28145;Basic;FB;581559302
28145;Elite;DT;780991523
28146;Elite;FB;851775330
28147;Elite+;DT;179242184
28147;Basic;SU;606684273
28148;Elite;KE;774876523
28148;Elite;SU;625749974
28148;Elite+;FB;713413229
28148;Elite+;DT;548161042
28149;Elite+;FB;393633069
28149;Elite+;SU;354295340
28150;Elite+;SU;31750319
28151;Elite;FB;272921609
28152;Elite;KE;442695884
28152;Elite;FB;226849858
28154;Elite+;DT;722970593
28155;Elite;DT;282365633
28155;Elite+;SU;409696699
28155;Elite+;FB;227063389
28156;Basic;KE;302922192
28157;Elite;FB;731850969
28158;Elite;SU;13645636
28158;Elite;FB;607634615
28159;Basic;KE;933527749
28160;Basic;KE;939686265
28161;Basic;SU;475278573
28161;Elite+;KE;223325154
28162;Elite;SU;596832684
28162;Basic;FB;208230658
28163;Elite;KE;946916760
28164;Elite+;KE;345042056
28164;Basic;SU;629506283
28164;Elite+;FB;651792576
28165;Elite;KE;256509883
28166;Elite+;KE;682395261
28167;Elite+;SU;251276263
28168;Elite;FB;150811987
28169;Elite;KE;640746211
28170;Elite+;DT;56637836
28170;Elite;SU;802494483
28171;Elite+;FB;85919014
28172;Elite;FB;222275988
28173;Elite+;SU;632179025
28174;Elite;SU;725233739
28175;Elite;DT;586237650
28175;Elite;KE;312161028
28175;Elite+;SU;319116165
28176;Basic;KE;793719210
28176;Elite+;SU;695705807
28177;Elite+;FB;84581661
28177;Basic;DT;726420986
28178;Basic;FB;834999385
28178;Elite;SU;511329837
28178;Basic;DT;69813659
28179;Elite+;FB;837075591
28180;Basic;DT;435888896
28180;Elite;SU;711246481
28181;Elite+;DT;771844871
28182;Elite;DT;809743961
28182;Elite+;FB;460661965
28182;Basic;SU;820373426
28182;Elite+;KE;468739579
28183;Elite+;FB;277149620
28183;Elite;KE;319279151
28184;Basic;KE;482650119
28187;Elite+;FB;932581608
28188;Elite;FB;951791151
28189;Basic;SU;653379156
28189;Elite;FB;707596684
28190;Basic;SU;595566800
28191;Basic;FB;53113941
28192;Elite;KE;154474432
28192;Elite+;FB;529058027
28192;Elite;DT;573598889
28193;Elite;KE;196625594
28193;Basic;SU;918793532
28195;Elite;SU;609716079
28195;Elite+;DT;198825690
28196;Elite;SU;723436574
28197;Elite;KE;309163455
28198;Basic;FB;237790759
28198;Elite+;KE;818320273
28198;Basic;SU;601103300
28199;Elite;SU;428934040
28200;Elite+;KE;791222161
28200;Elite;SU;82937163
28202;Elite+;DT;941581369
28203;Elite+;FB;619817844
28204;Elite+;SU;257599488
28204;Basic;DT;972470570
28204;Elite+;KE;400815096
28204;Elite;FB;490135221
28205;Elite;SU;239119965
28205;Basic;DT;305102321
28206;Elite;DT;81563352
28206;Elite+;KE;163145296
28206;Elite;FB;552553368
28207;Elite;KE;633799688
28208;Elite;DT;660481990
28208;Elite+;KE;950900832
28208;Elite+;FB;257843530
28208;Elite;SU;270749979
28209;Elite;KE;116400831
28210;Basic;DT;261447256
28211;Elite+;SU;723731676
28212;Elite;KE;659075667
28213;Elite+;SU;110664482
28214;Elite;KE;44808252
28216;Basic;FB;911639462
28216;Elite;SU;448220993
28216;Elite+;KE;650019415
28216;Elite+;DT;412639060
28217;Elite;FB;496186643
28217;Elite;DT;208291399
28218;Elite;FB;781872107
28218;Basic;SU;159373267
28218;Basic;DT;193153888
28218;Elite;KE;824923432
28219;Elite;KE;395191275
28219;Elite;FB;846994963
28219;Basic;DT;671045966
28220;Basic;DT;595658069
28221;Elite;KE;765247854
28221;Elite+;DT;186304852
28221;Elite+;SU;842999095
28222;Elite;FB;59971095
28223;Basic;KE;153295753
28224;Elite;FB;736153106
28224;Elite+;KE;562830279
28224;Basic;SU;95977067
28224;Elite;DT;875426200
28226;Elite+;KE;48971556
28228;Elite+;KE;533889895
28230;Elite+;KE;33579198
28230;Elite+;DT;421269843
28231;Elite+;FB;213917606
28232;Basic;SU;903446522
28233;Basic;FB;504856717
28234;Basic;KE;406113920
28236;Basic;SU;720912594
28237;Elite+;DT;298242918
28237;Elite;KE;101356763
28237;Elite+;SU;792853778
28238;Basic;FB;589366988
28239;Elite+;DT;57195313
28240;Elite+;SU;735772518
28240;Elite;DT;226944757
28241;Elite+;SU;287633928
28241;Elite+;DT;634507965
28242;Elite+;FB;739277269
28243;Basic;KE;19394395
28244;Elite+;FB;317859758
28244;Elite;DT;942637338
28245;Elite;DT;469750692
28245;Elite+;SU;468932461
28245;Basic;FB;319238432
28245;Basic;KE;931269429
28246;Elite;FB;665620392
28247;Elite+;DT;459538574
28248;Elite;SU;852243247
28250;Elite+;FB;859360718
28251;Basic;SU;463289979
28252;Elite;FB;126042628
28253;Basic;DT;204768943
28254;Elite+;DT;241065234
28255;Basic;SU;592878944
28256;Elite;FB;531622880
28256;Elite+;SU;110490669
28256;Elite;DT;178301677
28257;Elite;KE;428434560
28257;Basic;DT;875902798
28258;Elite;DT;561196658
28259;Basic;KE;219315734
28259;Basic;SU;705607549
28259;Basic;FB;933256464
28260;Elite;SU;849981128
28260;Elite;DT;615773693
28260;Basic;FB;16956520
28261;Elite;DT;994413355
28262;Basic;DT;949206643
28264;Elite+;SU;126684758
28265;Basic;DT;198720780
28266;Basic;DT;234590019
28267;Basic;DT;877187251
28268;Elite;FB;535379993
28269;Elite;SU;182736612
28272;Elite;SU;292572345
28273;Elite+;SU;355615018
28273;Elite+;DT;686664812
28274;Basic;SU;370291824
28275;Basic;SU;103456331
28276;Elite+;DT;465143400
28277;Basic;DT;206351580
28278;Elite+;KE;102373085
28279;Basic;DT;999727287
28279;Basic;SU;849768385
28279;Basic;FB;865859083
28279;Elite;KE;283465751
28280;Basic;SU;689305758
28280;Elite+;DT;916463782
28281;Basic;SU;703562421
28281;Elite+;DT;835114613
28282;Elite+;FB;953751219
28283;Basic;FB;56575312
28284;Basic;KE;431606636
28284;Basic;FB;632303207
28286;Elite;SU;512562874
28287;Elite;FB;972016771
28287;Elite+;KE;660708171
28288;Elite+;DT;123414264
28288;Elite;KE;287899308
28289;Elite;KE;194117123
28290;Elite+;KE;959219572
28291;Basic;DT;747660224
28292;Elite+;FB;997157491
28293;Basic;SU;594837706
28294;Elite;KE;334703637
28295;Elite+;DT;800594825
28297;Elite+;DT;619194322
28298;Elite;SU;832401990
28299;Elite+;SU;824855535
28300;Elite+;SU;157175559
28301;Elite;FB;612856329
28301;Elite;DT;861502468
28301;Elite;KE;66957869
28302;Basic;KE;409423537
28303;Basic;KE;911225522
28305;Elite+;DT;195479189
28305;Elite+;FB;978102356
28306;Elite;KE;546792824
28307;Elite;DT;386974653
28307;Elite+;SU;270935485
28307;Basic;FB;180433233
28307;Elite+;KE;361791990
28308;Elite;FB;481232400
28308;Basic;KE;819437510
28309;Basic;FB;32848491
28309;Elite;SU;91744228
28311;Basic;DT;516433679
28311;Elite;KE;809523845
28311;Elite;SU;316904790
28312;Elite+;KE;534301911
28313;Basic;FB;146897103
28315;Elite;KE;720465552
28316;Basic;SU;379665107
28317;Basic;DT;350203896
28318;Basic;SU;565364233
28319;Elite+;FB;826907557
28319;Elite+;SU;229504566
28319;Elite;KE;518289718
28320;Elite+;KE;805157556
28322;Elite+;SU;952497674
28323;Elite;DT;3960949
28324;Basic;DT;806524940
28324;Elite;KE;296547704
28325;Basic;DT;403299049
28326;Basic;FB;849785233
28326;Elite;SU;744344432
28326;Basic;KE;487385989
28328;Elite+;SU;263278102
28330;Elite+;FB;797121121
28331;Elite+;KE;851488637
28331;Elite+;FB;38201889
28332;Elite+;DT;541707613
28333;Elite;KE;576190938
28333;Elite+;DT;765427938
28334;Basic;DT;715937976
28336;Elite;DT;609353879
28337;Elite;SU;239496766
28337;Elite;KE;40293058
28337;Elite;DT;777754448
28338;Elite+;DT;728921916
28339;Basic;FB;379633009
28339;Elite;DT;552679882
28341;Elite;DT;783073113
28342;Elite;KE;684610521
28343;Basic;KE;778482685
28344;Elite;FB;20174777
28345;Elite;KE;167324597
28345;Elite;SU;556925553
28345;Elite+;DT;155505970
28346;Elite+;DT;352478703
28347;Elite+;DT;254695248
28347;Elite+;KE;898366821
28347;Elite+;SU;384922901
28348;Elite+;DT;642719306
28349;Elite;FB;679212602
28350;Elite;FB;307011926
28351;Elite;DT;554839545
28351;Elite+;SU;150968053
28351;Elite+;FB;797529342
28352;Basic;FB;456727332
28353;Basic;DT;671105280
28353;Elite;KE;826431600
28355;Basic;SU;981833278
28355;Basic;FB;42967882
28355;Elite+;KE;421564635
28355;Basic;DT;777194070
28356;Elite;DT;332597938
28356;Elite;KE;98269330
28357;Basic;FB;869869047
28358;Basic;DT;297500525
28358;Basic;KE;279196463
28358;Basic;SU;72176488
28359;Elite+;KE;681883701
28359;Elite;FB;32137308
28361;Basic;DT;927878403
28361;Elite+;KE;568751674
28361;Basic;SU;991656645
28363;Basic;SU;274870862
28365;Basic;KE;274070029
28365;Elite+;FB;6356850
28366;Elite;FB;623288114
28367;Basic;DT;641192009
28369;Basic;DT;165805275
28370;Elite;DT;175021659
28371;Elite+;SU;50875010
28372;Elite+;FB;38341400
28373;Elite+;FB;961381434
28373;Basic;DT;438322114
28373;Elite;SU;469821310
28374;Elite;KE;7761740
28374;Elite;SU;366945003
28375;Elite+;SU;343885124
28375;Elite;DT;190103071
28375;Elite;FB;520390739
28377;Elite;FB;40890095
28378;Elite+;FB;208846568
28378;Elite;KE;476722505
28378;Basic;DT;311809261
28379;Elite+;SU;613967328
28380;Elite;DT;944582538
28381;Basic;SU;648350456
28382;Elite+;FB;907832970
28383;Elite+;KE;387560422
28384;Elite;SU;135664747
28384;Basic;FB;287283336
28385;Elite;FB;795232834
28387;Elite+;SU;79768349
28388;Basic;FB;911918741
28388;Basic;DT;813061683
28388;Basic;KE;708310532
28389;Elite;FB;686198118
28390;Elite;KE;206643883
28391;Elite+;FB;77622324
28392;Elite;SU;164301792
28394;Basic;FB;906148389
28395;Elite+;FB;512560414
28396;Basic;DT;288514809
28397;Elite+;KE;572436647
28398;Elite;FB;375887018
28399;Basic;DT;876578561
28401;Basic;KE;629343776
28402;Elite+;SU;919637189
28402;Elite;FB;69516232
28402;Elite;KE;881624308
28403;Elite;DT;158512719
28404;Elite;SU;103503153
28405;Elite+;KE;939881968
28405;Basic;SU;333093669
28407;Elite+;SU;889423406
28409;Elite+;DT;197784045
28409;Basic;FB;875608988
28410;Elite+;KE;840564564
28410;Basic;SU;318833804
28411;Basic;FB;480594197
28412;Elite;DT;277352338
28412;Basic;KE;306936149
28413;Elite+;FB;114038206
28414;Elite+;KE;379553228
28415;Elite+;DT;81677161
28416;Basic;FB;261169466
28417;Basic;FB;742377094
28418;Elite;FB;450367984
